x,y,Gauss_Curvature,OSI,TAWSS [pa],WSS [pa]
12,86,-0.0426279,0.00287842,1.64571,3.51853
6,64,0.0294507,0.00198401,1.56032,3.51839
19,86,-0.262076,0.00181368,1.61453,3.51664
17,42,-0.140083,0.000795188,1.77822,3.516
15,85,-0.0097463,0.00302211,1.67444,3.51249
15,90,-0.0748052,0.00260874,1.67975,3.50795
22,74,0.0081117,0.000109508,1.75951,3.5045
17,53,-0.0910577,0.000752096,1.72332,3.50304
21,74,-0.27024,0.000140193,1.78199,3.50171
7,87,-0.183303,0.000489323,1.65763,3.49924
0,78,-0.259376,0.000177364,1.73222,3.49918
20,45,-0.315081,0.00647062,1.61419,3.49891
6,26,0.246357,7.49E-05,1.84461,3.49843
3,48,0.0897902,0.0317813,1.31715,3.49454
5,70,-0.0367519,0.000318654,1.63197,3.49431
19,63,-0.120428,0.00102575,1.72371,3.49344
11,91,0.0369635,0.000892835,1.61856,3.49317
0,79,-0.506187,0.00041012,1.73441,3.48586
5,67,0.00628956,0.000570837,1.65497,3.48464
21,0,4.87353,7.12E-06,1.86794,3.48088
11,28,-0.00193994,1.75E-05,1.75561,3.47854
10,28,0.00665935,1.64E-05,1.76713,3.47764
0,104,-0.718128,0.00411985,1.51991,3.47239
10,61,-0.15398,0.00209115,1.32157,3.46942
10,30,0.0524989,0.00347002,1.81869,3.46698
2,66,-0.0637081,0.000394285,1.63678,3.46542
9,71,-0.164,0.000832025,1.39297,3.46357
12,89,-0.00621257,0.00304221,1.56624,3.46234
17,35,-0.164393,0.000112321,1.73428,3.46149
5,87,-0.167044,0.000415238,1.70733,3.45782
19,106,0.00130354,0.00150201,1.59847,3.45547
17,40,-0.0404689,0.000621404,1.67064,3.45524
1,75,-0.177583,0.000124462,1.75353,3.45452
5,71,-0.0762432,0.000186884,1.6182,3.45246
18,58,0.152453,0.000884819,1.48509,3.4519
0,75,-0.346343,0.000120245,1.78416,3.45064
19,0,3.20609,3.08E-06,1.84932,3.44998
14,86,-0.180177,0.00251399,1.59461,3.44939
6,80,0.222369,0.00148726,1.56638,3.44887
12,107,-0.0731502,0.000140889,1.45266,3.44831
7,47,-0.0855201,0.00783799,1.69427,3.44817
1,70,0.148435,0.000265927,1.74149,3.44489
8,87,0.0227654,0.000831654,1.60141,3.44464
0,72,-0.03489,7.19E-05,1.80219,3.44237
3,22,0.0269951,8.99E-05,1.8285,3.44132
14,22,0.075127,0.000255721,1.83577,3.43809
12,88,-0.079729,0.00443267,1.50512,3.43767
10,83,0.117393,0.00087844,1.53054,3.43303
20,71,0.148808,0.000276403,1.65889,3.42926
6,71,-0.116117,0.000458311,1.58055,3.42702
15,32,-0.660284,0.000345043,1.76885,3.41797
12,22,0.174579,0.000187414,1.77737,3.41637
18,18,-0.0505359,1.98E-05,1.81562,3.41582
8,98,-0.194489,0.00133306,1.60569,3.41436
1,24,-0.111756,9.63E-06,1.85872,3.41396
9,51,-0.17776,0.00703952,1.70239,3.41392
17,107,-0.0592332,0.000209571,1.59525,3.40791
11,22,0.237742,7.36E-05,1.77987,3.40693
1,22,-0.129396,7.24E-05,1.81436,3.4038
8,81,-0.0566448,0.000258541,1.50997,3.40345
18,42,-0.005914,0.00174478,1.76463,3.4
6,87,-0.428386,0.000345567,1.63199,3.39576
3,68,0.374135,0.000353421,1.56822,3.39565
1,104,-0.224936,0.00726275,1.42905,3.3906
2,70,-0.074616,0.000313443,1.64055,3.38175
11,21,-0.196928,4.51E-05,1.79814,3.38006
18,46,0.491564,0.00268305,1.57038,3.37858
13,87,0.00145414,0.00434098,1.56043,3.37406
7,0,5.64938,7.50E-06,1.83721,3.37039
12,90,-0.00460418,0.00268412,1.54773,3.36897
19,18,-0.0194736,7.07E-06,1.78512,3.36757
6,93,-0.428643,0.000637816,1.6285,3.36407
20,86,-0.424346,0.00128198,1.58183,3.36332
12,87,-0.233624,0.0042965,1.53101,3.36087
17,18,-0.0550231,5.83E-05,1.7909,3.36031
7,26,-0.145081,0.000143108,1.74682,3.35232
17,97,-0.107169,0.00839603,1.46334,3.35225
19,87,-0.0385748,0.00243596,1.54281,3.35149
4,70,-0.0397299,0.000148772,1.56208,3.34871
12,28,-0.110311,2.78E-05,1.69817,3.3483
2,85,-0.0691943,0.000155384,1.76079,3.34817
21,85,0.319023,0.00165658,1.70986,3.34759
16,48,-0.155499,0.000856835,1.69473,3.34627
4,76,0.0144729,0.00103955,1.58202,3.34513
16,34,-0.26641,0.000575535,1.63612,3.34493
21,21,-0.345368,1.14E-05,1.80392,3.34476
18,44,0.0455231,0.0037577,1.56291,3.34426
10,49,0.0853074,0.00271481,1.65764,3.34219
8,102,-0.287738,0.000494206,1.60075,3.3393
2,82,0.137519,0.000305579,1.73401,3.33901
12,83,0.00172937,0.00526559,1.42903,3.3388
19,19,-0.0290938,1.03E-05,1.77808,3.33831
17,106,-0.137358,0.000140229,1.57963,3.33723
18,107,-0.00696967,0.000800584,1.53656,3.33616
11,86,-0.0815285,0.00159277,1.58161,3.33558
19,21,-0.0644933,3.41E-05,1.82375,3.33116
13,108,-0.004427,0.000292994,1.50089,3.32822
22,72,-0.050556,5.57E-05,1.71292,3.3279
18,17,-0.0271675,2.03E-05,1.76907,3.32727
19,54,0.33768,0.00200964,1.51952,3.32577
3,21,-0.0918274,0.000180541,1.7586,3.32563
4,84,0.201011,0.000697724,1.58399,3.32531
19,101,-0.0671248,0.00376497,1.4817,3.32529
9,21,-0.216204,1.54E-05,1.7751,3.32331
17,25,-0.156292,0.000243386,1.76103,3.32248
5,65,-0.0892713,0.00130506,1.52854,3.32079
13,107,-0.0138587,0.00052987,1.52689,3.31626
21,65,-0.343488,0.000484804,1.54961,3.3162
22,48,-0.0698849,0.00126467,1.66987,3.31322
20,21,-0.137608,4.51E-06,1.78645,3.29824
19,41,0.144604,0.00138441,1.67834,3.29628
19,82,-0.324329,0.00253396,1.58027,3.29465
5,84,-0.0414306,0.000616074,1.56044,3.28895
0,25,-0.121202,1.69E-05,1.82134,3.2848
4,47,0.132893,0.0245725,1.15171,3.27991
11,24,-0.0761355,2.48E-05,1.72535,3.27951
12,109,-0.0246248,6.97E-05,1.39413,3.27543
11,96,0.0762487,0.00222391,1.53735,3.27248
21,59,-0.00366721,0.000697882,1.58605,3.26315
12,36,-0.446903,0.000181552,1.74895,3.26269
10,44,-0.423114,0.00531388,1.66708,3.26219
20,18,-0.0523613,1.84E-06,1.73038,3.26065
5,24,0.00233724,0.000163527,1.72807,3.26011
16,18,-0.0358448,0.000123507,1.7441,3.25667
13,109,-0.0028221,0.000208218,1.47569,3.25203
2,56,-0.00622555,0.00059248,1.43573,3.25085
9,88,0.0271322,0.000483712,1.52238,3.25076
4,81,-0.0616655,0.000357474,1.60394,3.24987
20,34,0.0185171,0.00207438,1.79029,3.24199
2,22,0.0775297,9.73E-05,1.72487,3.24165
7,24,0.011417,0.000132094,1.70799,3.23974
5,25,0.0264528,0.000109541,1.71293,3.23734
18,0,3.40035,5.17E-06,1.74423,3.23563
21,49,0.0870439,0.00521823,1.46649,3.2301
9,79,0.0705681,0.000862616,1.41249,3.22899
7,86,-0.106244,0.000630072,1.58533,3.2285
2,73,0.144548,0.000517879,1.59435,3.22836
19,17,-0.0112828,7.08E-06,1.71726,3.22827
8,46,0.00454245,0.00534477,1.55616,3.22177
7,64,0.400885,0.00118964,1.34718,3.22143
5,72,-0.197248,7.20E-05,1.52482,3.22132
17,17,-0.0133411,4.21E-05,1.71216,3.2196
22,105,-0.0433618,0.00354758,1.41016,3.21937
20,85,-0.0135719,0.0023212,1.51239,3.21835
7,37,-0.891914,0.000697157,1.70977,3.21612
5,23,0.19543,0.00015451,1.72889,3.21567
17,19,-0.110198,9.91E-05,1.73207,3.21511
3,66,-0.166754,0.000340467,1.53195,3.21326
13,43,-0.0289509,0.000462713,1.57194,3.21264
12,106,0.0551829,0.000201838,1.38475,3.21173
10,100,0.0307028,0.00354727,1.43319,3.21155
2,76,-0.0671621,0.000283436,1.61701,3.21151
5,19,-0.213265,0.000226979,1.74309,3.20175
1,76,0.0654684,0.000210365,1.62201,3.20142
16,50,0.212093,0.00112217,1.59572,3.20138
15,27,-0.0528447,5.68E-05,1.6836,3.20039
10,91,-0.0207312,0.000343583,1.53593,3.20022
18,88,-0.420337,0.00126262,1.55819,3.19597
18,19,-0.123866,3.34E-05,1.72047,3.19592
1,23,0.0295038,2.91E-05,1.73884,3.19567
18,100,-0.0911696,0.00807998,1.39833,3.19562
15,84,-0.0468614,0.00443776,1.51064,3.19481
2,24,-0.101035,3.36E-05,1.7549,3.18875
11,83,0.0826128,0.00275772,1.39884,3.18648
11,107,-0.0289261,0.000459705,1.31857,3.18455
9,25,0.0261548,2.09E-05,1.65289,3.18452
9,77,-0.111358,0.00275762,1.33685,3.18397
1,84,-0.14909,0.000272608,1.66894,3.18103
10,25,0.0584158,6.06E-06,1.65589,3.18058
13,100,-0.0284898,0.000733864,1.60002,3.17938
3,79,-0.104381,0.000362407,1.60052,3.17816
11,108,-0.0418191,0.000266795,1.31955,3.17716
16,19,-0.0754704,0.000223981,1.71,3.17681
9,50,-0.118638,0.00455592,1.63816,3.17618
4,24,-0.18421,0.000136007,1.701,3.17311
4,65,-0.203577,0.00042671,1.51595,3.17111
15,106,-0.00372061,0.000296902,1.57897,3.17039
5,45,-0.70566,0.0394859,1.25071,3.16825
22,63,0.173538,0.00182245,1.34307,3.16753
13,85,0.148949,0.00282243,1.47329,3.16692
22,55,0.483931,0.00235889,1.32909,3.16247
16,36,-0.143404,0.000311583,1.5727,3.16171
14,31,0.0287984,0.000290447,1.58746,3.16091
10,95,-0.321801,0.000618324,1.46349,3.15955
9,55,-0.136654,0.00127425,1.59451,3.15937
8,78,-0.0209886,0.000294219,1.40513,3.15874
3,76,0.0700421,0.000362155,1.58991,3.15632
20,20,0.023921,4.01E-06,1.70051,3.15324
20,19,-0.0418235,4.37E-06,1.6926,3.15155
3,81,-0.222326,0.000313755,1.59482,3.14791
6,68,-0.00491485,0.00104512,1.49695,3.14588
3,24,-0.0998821,9.01E-05,1.70161,3.14024
17,89,-0.170752,0.00199301,1.55321,3.14007
17,108,-0.0267566,0.000267695,1.48706,3.13833
4,21,0.102464,0.000312339,1.66544,3.13808
20,55,-0.454006,0.00155716,1.48566,3.13563
9,37,-0.496344,0.00277161,1.6772,3.12964
13,110,0.00092254,0.000144176,1.42797,3.12592
18,61,-0.091574,0.000752447,1.42419,3.12408
6,21,0.0223587,0.000290523,1.66276,3.12169
21,18,-0.00104439,7.72E-06,1.66248,3.11938
6,27,0.0176725,2.84E-05,1.65019,3.11784
7,25,-0.0377837,0.000135939,1.646,3.11589
7,36,-0.199871,0.000374486,1.64417,3.11434
1,19,-0.0640777,9.03E-05,1.66797,3.1143
19,39,-0.0311394,0.000417524,1.62654,3.11148
5,27,-0.191046,2.20E-05,1.6623,3.10982
16,17,-0.0105899,7.10E-05,1.66748,3.10369
3,84,0.0835224,0.000452129,1.56108,3.10242
9,60,0.473804,0.00852007,1.06763,3.09677
1,74,-0.0328381,0.000169688,1.59046,3.09562
14,84,-0.120686,0.00591381,1.43278,3.09449
2,58,0.484153,0.00103087,1.30797,3.09336
14,109,0.00273953,0.000363505,1.4831,3.09321
10,71,-0.424797,0.00104248,1.27183,3.09282
16,33,-0.153604,0.000752397,1.52644,3.0925
5,66,0.0639517,0.000917644,1.47103,3.09227
5,91,-0.0940661,0.00087742,1.59795,3.09123
18,16,0.00105002,1.91E-05,1.6468,3.08497
18,108,0.00646326,0.000755539,1.44153,3.0848
3,55,0.132391,0.00156631,1.46081,3.08358
2,20,-0.0614175,0.00013925,1.6435,3.08149
13,112,0.000587593,9.40E-05,1.40215,3.08129
7,67,0.00636462,0.0014999,1.34961,3.07854
3,83,-0.0894128,0.000530564,1.55214,3.07562
14,110,-0.00078637,0.00027147,1.46938,3.07558
0,84,-0.267485,0.00041749,1.61455,3.07249
4,87,0.0303374,0.00048947,1.58673,3.07121
15,91,0.025271,0.00400349,1.48984,3.06989
8,89,-0.0819679,0.000912272,1.40522,3.06959
4,75,-0.0832733,0.000989843,1.51585,3.06829
22,20,0.0503392,5.13E-05,1.63451,3.06728
17,87,0.0447687,0.00199649,1.49922,3.06519
16,44,0.657096,0.00118609,1.4694,3.06365
18,59,-0.165034,0.00101866,1.37602,3.0622
13,111,0.00196366,0.000112523,1.39534,3.0607
8,29,-0.012526,0.000364234,1.71149,3.05979
6,28,-0.380317,6.85E-05,1.65192,3.05967
13,28,-0.0652531,3.42E-05,1.5799,3.05887
8,58,-0.076467,0.0032387,1.22454,3.05781
21,19,-0.0863904,2.07E-05,1.63833,3.05689
3,57,-0.108166,0.0013595,1.31616,3.0565
21,16,-0.0100818,6.85E-07,1.63252,3.05625
6,73,-0.00645229,0.000239844,1.45165,3.05504
1,85,-0.220605,0.000293603,1.65388,3.05309
9,94,0.0198866,0.000586296,1.38585,3.05019
3,82,-0.0380527,0.000429134,1.54821,3.04978
12,24,-0.0489283,6.65E-05,1.60597,3.04968
21,67,0.0652312,0.00108962,1.43724,3.04873
13,113,0.0014779,7.01E-05,1.38723,3.04379
22,79,-0.136615,0.000904427,1.56289,3.04296
16,84,-0.0760692,0.00284161,1.50665,3.02525
4,23,0.121592,0.000114844,1.64195,3.02272
1,21,0.0270493,8.52E-05,1.62768,3.0214
17,16,-0.00665115,2.67E-05,1.61308,3.02026
22,78,-0.191263,0.000512486,1.55157,3.01891
5,62,0.0633941,0.00223563,1.40041,3.01835
0,74,-0.0634481,0.000102155,1.55513,3.01831
15,107,0.000656099,0.000285234,1.49991,3.01738
14,112,0.000674817,0.000194509,1.43875,3.01345
1,25,-0.0940776,2.03E-05,1.67514,3.01323
8,77,-0.126134,0.000670162,1.34207,3.0124
16,107,-0.0394482,0.000106925,1.49003,3.01217
18,39,-0.0862523,0.000578872,1.53266,3.0119
20,16,-0.00414313,3.65E-06,1.60319,3.008
14,111,0.00333114,0.000236543,1.43016,3.00591
10,81,-0.00169165,0.00176933,1.28663,3.00412
19,16,-0.00298,1.08E-05,1.60355,3.00343
14,113,-8.56E-05,0.000155705,1.4249,3.0008
10,24,0.223382,8.00E-06,1.59164,2.99662
18,71,-0.123695,0.000188648,1.50207,2.995
6,78,-0.236827,0.000513308,1.38696,2.99475
21,20,0.194622,2.43E-05,1.60908,2.9931
22,82,-0.194604,0.000911386,1.53668,2.99168
11,88,0.166242,0.00168323,1.36288,2.99143
20,106,-0.0244989,0.00183589,1.40306,2.9913
21,25,-0.0494114,2.83E-05,1.69934,2.98963
13,91,-0.084403,0.00201597,1.42598,2.98892
19,107,0.0100003,0.00144749,1.40176,2.98756
12,110,-0.000608047,6.28E-05,1.29344,2.9873
11,49,-0.0434675,0.00541905,1.38596,2.98631
10,21,0.037748,2.07E-05,1.60115,2.98598
16,108,-0.0293606,0.000168676,1.47022,2.98457
14,48,-0.165709,0.00035061,1.64288,2.98205
20,65,-0.0840754,0.00138399,1.45038,2.98066
4,71,0.167927,0.000106124,1.40436,2.97858
18,86,-0.356087,0.00141483,1.44922,2.97818
22,19,-0.0403421,4.08E-05,1.59903,2.97407
13,114,0.00158264,5.50E-05,1.35638,2.97322
2,67,0.199014,0.000464185,1.43616,2.97296
22,16,-0.0231563,3.61E-06,1.59958,2.97013
10,82,0.124254,0.00190394,1.31711,2.96953
1,57,0.184521,0.000769721,1.28673,2.96914
19,88,-0.258523,0.00245208,1.43028,2.96716
11,95,0.00541161,0.00248753,1.37791,2.96675
10,63,-0.173433,0.00117631,1.14933,2.96623
2,19,0.0153904,0.000139629,1.58445,2.96453
4,1,-0.00237137,1.68E-06,1.60441,2.96408
8,66,-0.111727,0.00159188,1.2203,2.9613
9,49,-0.0471677,0.0054821,1.37497,2.95843
8,0,4.77529,6.13E-06,1.63288,2.9582
9,80,0.109944,0.000896676,1.29053,2.95641
8,25,0.170034,0.000101907,1.55072,2.9563
5,77,-0.342785,0.00082179,1.32175,2.95498
18,35,0.0590272,0.000483572,1.55799,2.95227
14,114,-0.000564633,0.000128892,1.39322,2.95002
7,61,0.0617215,0.00289068,1.31577,2.94807
6,24,0.137358,0.000179082,1.577,2.94649
17,88,0.0553583,0.00219215,1.44343,2.9428
1,18,-0.00721474,8.24E-05,1.58257,2.9398
13,115,0.00136867,4.51E-05,1.3383,2.93543
7,46,-0.250366,0.00833872,1.47558,2.93542
22,47,-0.0957016,0.00122239,1.55206,2.93541
18,109,-0.00245473,0.000616222,1.38211,2.93494
20,74,-0.115456,0.000467703,1.55413,2.93263
15,108,-0.000481401,0.000312746,1.44398,2.93087
6,37,-0.922174,0.00133192,1.62111,2.92369
14,115,3.42E-05,0.000111624,1.38141,2.92035
13,23,-0.144951,0.000190287,1.57128,2.91831
17,96,-0.326213,0.00965609,1.19584,2.91583
2,84,0.0258795,0.000233922,1.53384,2.91291
0,19,-0.0495312,5.08E-05,1.57503,2.91229
13,89,-0.0521041,0.00246221,1.42422,2.91212
22,1,-0.00204466,9.71E-06,1.58124,2.91185
8,73,0.0155413,0.000698585,1.28437,2.91172
6,45,0.152581,0.012706,1.31262,2.91123
16,16,-0.00350649,3.72E-05,1.57009,2.91094
11,109,-0.0433915,0.000170025,1.23518,2.9108
4,63,0.119769,0.000880006,1.40622,2.91022
2,62,-0.175115,0.000694937,1.33821,2.9091
22,18,0.0341936,2.76E-05,1.56678,2.90884
15,21,0.178669,0.000626955,1.54396,2.90873
20,64,0.177841,0.00121323,1.41103,2.90852
4,55,-0.103887,0.00199168,1.34988,2.90286
22,85,-0.426793,0.000783401,1.55889,2.90257
0,1,0.000620853,1.08E-05,1.57853,2.90255
20,24,0.151408,0.000112014,1.62462,2.9025
1,79,-0.204358,0.000443052,1.49098,2.90199
21,83,-0.0398146,0.00220513,1.49542,2.90096
18,97,-0.0740328,0.00888209,1.29475,2.89982
7,94,0.0210991,0.00184161,1.35148,2.89638
15,78,-0.0206681,0.00281883,1.45753,2.89415
22,49,0.0122054,0.00578125,1.33894,2.89231
12,29,0.115314,4.61E-05,1.48972,2.89158
15,22,-0.210204,0.000318901,1.57802,2.89129
20,63,-0.391197,0.00119146,1.41704,2.8903
21,15,3.72E-05,2.02E-06,1.55231,2.8875
21,84,0.00712329,0.00251878,1.474,2.88709
2,18,-0.010086,9.68E-05,1.56576,2.88666
4,19,-0.185156,0.000167048,1.59237,2.88413
22,15,-0.00273667,8.24E-07,1.56029,2.88356
14,116,-0.00190975,9.25E-05,1.35902,2.88197
18,15,0.00446963,1.42E-05,1.5512,2.88078
13,116,-0.00192679,3.86E-05,1.31185,2.88015
12,81,-0.144435,0.005806,1.30291,2.87984
2,21,0.00324055,0.000122029,1.55021,2.87663
5,37,0.874993,0.00139393,1.67855,2.87516
6,96,0.164449,0.000510124,1.45434,2.87453
0,20,0.0799452,5.32E-05,1.55348,2.87409
15,18,-0.0368072,0.000255345,1.56136,2.87125
19,42,-0.164827,0.00286361,1.52643,2.86987
15,109,-0.00208719,0.000282619,1.40816,2.86951
17,109,-0.00444872,0.000246581,1.37355,2.86948
4,56,0.300548,0.00246244,1.32492,2.86919
13,50,-0.143699,0.000562069,1.69656,2.86775
17,15,0.0124913,1.85E-05,1.54182,2.86572
14,93,-0.114603,0.00423046,1.33235,2.86488
5,1,0.000391799,9.61E-07,1.5585,2.86394
3,80,0.0223071,0.000394855,1.4548,2.86199
11,99,0.217625,0.00146102,1.41655,2.85996
1,20,0.0955402,8.27E-05,1.55246,2.8597
15,77,-0.0390211,0.00310663,1.43259,2.8574
13,117,0.000297165,3.43E-05,1.30331,2.85723
8,101,-0.0179199,0.00137791,1.34024,2.85641
19,15,0.00231829,1.04E-05,1.53416,2.85471
12,51,-0.0117878,0.000249558,1.58417,2.85181
4,2,0.00113387,7.37E-07,1.54834,2.85156
18,62,0.106155,0.000824514,1.35597,2.85043
4,82,-0.0505595,0.000507068,1.41878,2.85016
16,41,0.0264966,0.000414101,1.41193,2.84953
17,0,4.06249,1.04E-05,1.55256,2.8489
3,20,-0.0310121,0.000224032,1.52668,2.84887
20,15,0.00123321,5.92E-06,1.52659,2.84871
6,69,-0.030476,0.00080999,1.38077,2.84519
16,49,0.167952,0.00104055,1.42086,2.84354
10,86,0.00740274,0.00044681,1.35636,2.84223
15,110,-0.0018693,0.000244333,1.40154,2.8384
15,17,-0.0160009,0.000122152,1.54802,2.83753
5,26,-0.0327632,4.55E-05,1.52246,2.83656
19,59,-0.366262,0.00139866,1.35942,2.83653
8,37,-0.816758,0.0034233,1.5591,2.83627
3,1,0.00349929,3.88E-06,1.5271,2.82834
16,100,-0.466751,0.00549137,1.33114,2.82704
0,2,-0.000545811,1.20E-05,1.54294,2.82586
12,111,0.00883074,5.32E-05,1.23661,2.82439
1,80,-0.220866,0.0003834,1.47049,2.82233
20,98,-0.556899,0.00773373,1.16962,2.81982
13,99,0.0502291,0.00241322,1.40883,2.81866
17,14,0.00174177,1.51E-05,1.52537,2.815
1,26,-0.0834938,3.35E-05,1.62916,2.81474
22,2,-0.000739452,1.13E-05,1.53176,2.81362
14,117,-0.000950684,8.12E-05,1.32707,2.81026
0,85,-0.482602,0.000544594,1.5206,2.80961
18,74,0.134119,0.00136891,1.46494,2.80946
4,18,-0.0395356,0.000155921,1.54788,2.80652
16,15,0.00765863,1.93E-05,1.51548,2.80623
16,109,-0.00420855,0.00017774,1.38186,2.80542
13,32,0.360508,0.000168734,1.44327,2.80312
11,106,0.0597319,0.000701267,1.18794,2.80258
15,50,1.33588,0.000656168,1.51733,2.80092
19,110,0.000460605,0.000874598,1.33072,2.80005
1,49,-0.136022,0.00196954,1.4136,2.79786
17,95,-0.0198205,0.0089659,1.20716,2.79472
1,54,0.121653,0.00054638,1.33715,2.79445
16,87,0.034418,0.00371508,1.37227,2.79209
17,36,-0.109294,0.000282372,1.43484,2.79115
7,73,-0.0276952,0.000436263,1.34602,2.79104
0,18,0.0534264,5.28E-05,1.50558,2.79046
16,106,-0.0982531,8.22E-05,1.40093,2.78863
22,23,0.121156,2.44E-05,1.53251,2.78638
19,1,-1.78E-05,2.54E-06,1.51424,2.78625
10,88,0.0424652,0.000410669,1.32424,2.78615
12,92,-0.0556205,0.00426821,1.30983,2.78465
16,14,0.00675059,1.15E-05,1.5127,2.78446
18,110,0.00446911,0.00049507,1.31878,2.78414
18,37,0.980497,0.00147332,1.63998,2.78385
6,83,0.365259,0.00107063,1.36385,2.77946
18,1,-0.000675827,1.24E-06,1.50911,2.77936
11,25,0.124622,1.92E-05,1.4728,2.77917
19,108,0.00866202,0.00132127,1.31908,2.77876
21,1,0.00304413,6.81E-06,1.50754,2.77822
16,90,-0.228132,0.00194188,1.37669,2.77799
19,109,0.00251133,0.0010456,1.32345,2.77798
19,2,-0.000277847,3.76E-06,1.51826,2.77666
22,25,0.128206,1.58E-05,1.58785,2.7765
15,19,-0.105436,0.000475977,1.51052,2.77629
3,19,-0.0120884,0.000152664,1.50826,2.77614
17,13,0.00422456,1.06E-05,1.51203,2.77493
4,67,0.12672,0.000300525,1.33501,2.77399
0,23,0.124342,1.33E-05,1.53266,2.77368
6,20,-0.147595,0.000371148,1.49283,2.77301
2,61,0.637056,0.00051623,1.29473,2.77265
1,73,-0.0038686,0.000285881,1.471,2.77262
18,60,-0.0364705,0.00101828,1.26605,2.7726
21,106,-0.0381791,0.00232564,1.28044,2.77024
17,86,-0.0900452,0.00238523,1.38225,2.76978
18,14,-0.0019715,1.24E-05,1.5025,2.76927
1,81,-0.0898202,0.000312961,1.46759,2.76856
22,3,0.00184497,7.79E-06,1.51025,2.7682
18,40,0.00320468,0.00105222,1.3881,2.76779
0,3,0.00017127,1.01E-05,1.50798,2.76514
19,111,-0.000494753,0.000723154,1.31623,2.76381
12,112,0.000312443,4.81E-05,1.2127,2.76267
15,111,1.49E-06,0.000228098,1.36396,2.76209
15,112,0.00156642,0.000202362,1.37228,2.76196
14,77,-0.0373046,0.0122548,1.14201,2.76169
3,18,-0.00696511,0.000102217,1.51573,2.76155
5,2,-0.000377882,1.00E-06,1.50668,2.76022
16,13,0.00253504,6.82E-06,1.51042,2.76019
22,73,0.106536,0.000105328,1.42703,2.75814
11,105,0.000327817,0.000989019,1.20335,2.75651
21,14,0.00314756,2.99E-06,1.49137,2.75114
9,35,-0.0239608,0.00131784,1.48708,2.7506
5,92,-0.132237,0.000490323,1.46441,2.75035
20,1,-0.000695127,3.60E-06,1.49307,2.74946
15,52,-1.19801,0.000317267,1.60035,2.74759
14,45,-1.84633,0.00262249,1.50439,2.74688
0,105,0.0118766,0.00436581,1.22515,2.74651
0,50,-0.0572173,0.00307502,1.31693,2.74508
18,5,-0.004131,5.00E-06,1.50536,2.74325
18,87,0.233471,0.00153671,1.34651,2.74321
2,1,-0.00045062,5.41E-06,1.48121,2.74273
4,3,-0.000163769,7.18E-07,1.49629,2.74241
8,69,0.0224308,0.00211399,1.17948,2.74127
18,3,-0.00154603,3.09E-06,1.49556,2.74123
18,111,-0.00786245,0.000438246,1.30881,2.74111
19,14,0.00211802,9.55E-06,1.4873,2.74086
15,113,-0.000544056,0.000193756,1.34816,2.74027
15,16,-0.00621675,5.25E-05,1.49884,2.73929
17,12,-0.00241588,6.46E-06,1.49292,2.73882
3,2,0.0039491,1.71E-06,1.4925,2.73869
16,12,-0.00157254,5.01E-06,1.50083,2.73803
22,4,-0.000593095,7.40E-06,1.49991,2.73802
22,13,0.00199055,1.54E-06,1.48856,2.73762
0,17,-0.00451909,3.59E-05,1.48553,2.73709
18,2,0.00202858,2.43E-06,1.49539,2.73621
18,21,-0.0796798,0.000166194,1.52709,2.73494
13,118,0.00105129,3.03E-05,1.2533,2.73436
17,33,-0.0852102,0.000729437,1.42141,2.73336
19,3,0.000583272,6.87E-06,1.49218,2.73314
1,1,-0.00055174,6.82E-06,1.48352,2.73245
14,50,-0.277371,0.000387713,1.69963,2.73214
2,17,-0.00987714,7.28E-05,1.49815,2.73138
6,36,-0.200589,0.000651437,1.49319,2.73057
3,65,0.508496,0.000371574,1.30982,2.72899
12,113,0.00857203,4.41E-05,1.20273,2.72493
18,4,5.56E-05,4.36E-06,1.49107,2.72407
0,16,-0.0195497,1.81E-05,1.47871,2.72347
20,2,0.00102297,4.29E-06,1.48474,2.72252
19,6,0.000720567,5.54E-06,1.49223,2.72166
20,14,0.00273049,6.77E-06,1.47602,2.72141
11,92,0.0734761,0.00150026,1.27839,2.72093
18,7,-0.00521488,3.31E-06,1.47964,2.71947
19,113,-0.000608592,0.000555369,1.30348,2.71915
0,22,-0.00441106,4.56E-05,1.51006,2.71887
14,118,-0.000546944,6.87E-05,1.28669,2.71689
17,8,-0.00674786,2.19E-06,1.47952,2.71685
19,114,-0.000948229,0.000534141,1.30371,2.71674
22,5,-0.00117672,7.26E-06,1.48579,2.7159
19,5,-2.24E-05,4.79E-06,1.4956,2.71493
7,69,-0.0803143,0.00136027,1.2403,2.71324
18,8,-0.00199399,3.53E-06,1.474,2.71238
16,40,-0.0937536,0.000547828,1.33853,2.71225
19,112,-0.000566081,0.000621149,1.29653,2.71199
15,48,-1.20449,0.000902795,1.52826,2.71115
20,77,-0.214,0.00161023,1.43397,2.71072
22,11,0.000208798,3.57E-06,1.48296,2.7082
17,11,0.00139101,4.18E-06,1.47778,2.70644
16,10,-0.00100832,1.43E-06,1.48084,2.7061
2,7,-0.000468965,1.95E-06,1.48899,2.70281
16,11,0.0016774,2.78E-06,1.48059,2.70255
18,6,0.00677628,3.27E-06,1.47522,2.70163
17,3,-0.00735109,1.00E-06,1.47407,2.70107
19,74,-0.0730592,0.0010177,1.45235,2.70033
0,15,-0.0090496,6.35E-06,1.46962,2.69989
19,7,-0.000597758,5.02E-06,1.47531,2.69967
16,110,-0.00772019,0.000178157,1.33558,2.69951
