x,y,Gauss_Curvature,OSI,TAWSS [pa],WSS [pa]
6,39,0.340551,0.0146268,1.18704,2.69625
11,8,0.00318929,2.10E-06,1.53791,2.69613
12,5,0.00203115,1.65E-06,1.52812,2.69437
3,60,-0.122701,0.000601437,1.27512,2.69403
15,27,-0.646967,0.000572506,1.41887,2.69354
11,9,-0.00322047,8.29E-07,1.52963,2.69242
17,105,0.00606802,0.000236188,1.38689,2.69217
12,92,0.0926202,0.00271607,1.47531,2.69181
14,82,0.224609,0.0039984,1.50005,2.69007
17,89,-0.616074,0.00602858,1.14667,2.68957
11,4,-0.00369931,1.00E-06,1.51551,2.68898
20,104,-0.0227929,0.000380505,1.34225,2.68855
17,108,-0.000244723,0.000219513,1.36479,2.68766
19,4,9.61E-05,3.20E-06,1.53169,2.68753
3,75,0.13592,0.000436201,1.3484,2.68735
19,3,-0.000804125,3.55E-06,1.52346,2.68724
16,111,-0.000948683,0.000204802,1.36486,2.68637
4,60,0.166124,0.000395633,1.25748,2.68633
13,37,-0.366249,0.000338616,1.43213,2.6843
22,75,-0.258139,0.000731754,1.41741,2.68392
19,10,0.00410043,1.54E-05,1.53329,2.68348
9,15,0.0261405,0.000120635,1.50966,2.68033
19,8,-0.00125448,1.07E-05,1.53496,2.6789
19,2,0.00110989,4.34E-06,1.51809,2.67869
20,13,-0.0535576,2.13E-05,1.54027,2.67868
17,110,-0.00328377,0.000193101,1.37429,2.67806
12,7,-0.00663559,6.51E-07,1.52996,2.67738
20,12,-0.0169705,1.83E-05,1.52625,2.67703
16,18,-0.976867,5.89E-05,1.51071,2.67501
22,13,0.02127,1.06E-05,1.51313,2.67493
22,12,0.00947441,6.12E-06,1.51102,2.67403
19,9,0.00223514,1.33E-05,1.52867,2.67377
2,10,-0.0121355,3.22E-07,1.49752,2.67353
21,29,-0.209585,0.00319246,1.40362,2.67331
1,44,-0.017351,0.000922859,1.31923,2.6731
12,25,-0.722009,0.000131418,1.47728,2.67286
17,109,-0.00259926,0.000191522,1.35854,2.67217
10,84,0.455992,0.000232181,1.44868,2.67207
15,81,-0.207153,0.00383872,1.4467,2.67027
2,13,0.00704336,3.43E-06,1.48447,2.67008
22,53,-0.212492,0.00123884,1.29899,2.66997
11,64,-0.267236,0.00271297,1.38772,2.66996
11,85,0.0785602,0.0017629,1.48761,2.66828
12,6,0.00682362,7.37E-07,1.52075,2.66691
17,107,0.00234081,0.00023335,1.36162,2.66554
19,12,0.000945771,2.32E-05,1.52521,2.66393
7,60,-0.131276,0.00172357,1.19794,2.66335
12,4,0.00444378,2.15E-06,1.51766,2.66276
13,93,-0.177339,0.000894917,1.468,2.66248
11,10,-0.0138698,1.49E-06,1.50713,2.66135
1,73,0.0338544,0.000435843,1.34554,2.66019
12,8,-0.00390636,8.74E-07,1.52232,2.65997
19,1,-0.000577739,3.48E-06,1.50297,2.65939
19,11,0.00641246,1.80E-05,1.51865,2.65814
12,78,-0.288203,0.00255352,1.46605,2.65752
20,82,-0.72273,0.00174294,1.42719,2.65683
12,23,0.473003,4.97E-05,1.42567,2.65555
9,13,-0.0764109,1.33E-05,1.50508,2.65254
21,105,-0.00709689,0.000775801,1.34425,2.65161
16,69,-0.658324,0.00146343,1.33191,2.65072
22,20,-0.341742,0.000120212,1.54499,2.64679
11,98,-0.295027,0.00192472,1.14866,2.64456
3,69,0.0966306,0.000647744,1.34493,2.64392
21,12,-0.0102412,9.83E-06,1.50201,2.64282
14,115,-0.00277789,0.000113341,1.35161,2.64213
9,88,-0.171027,0.000564392,1.28707,2.64011
4,10,-0.00433287,9.06E-07,1.48082,2.63846
0,100,-0.0423513,0.00483971,1.30839,2.63761
1,20,-0.194312,4.49E-05,1.57184,2.63755
12,3,-0.00727279,2.65E-06,1.50092,2.6352
21,73,-0.335376,0.00165575,1.35842,2.63369
1,14,0.0618707,1.02E-05,1.4781,2.63158
22,71,-0.379738,0.000272862,1.31117,2.63119
16,42,0.624288,0.000580372,1.43491,2.63107
0,70,0.0320736,0.000185916,1.27603,2.62954
21,13,-0.0351926,8.17E-06,1.50721,2.62954
16,112,0.00213388,0.000182424,1.35664,2.62948
18,4,-0.00731482,5.41E-06,1.51386,2.62867
15,114,0.00415329,0.000156353,1.35034,2.62739
18,9,-0.00064525,9.01E-06,1.51424,2.62655
8,79,-0.285775,0.000608793,1.39933,2.62558
10,11,-0.00376674,7.22E-06,1.48009,2.62476
18,10,0.00208335,9.66E-06,1.51034,2.62443
22,102,0.00726261,0.00276978,1.29891,2.62438
8,55,-0.534536,0.00376182,1.19189,2.62438
3,61,0.441584,0.000571879,1.20719,2.62398
15,116,9.55E-05,0.000137268,1.36631,2.62245
13,113,-0.00102676,6.07E-05,1.31095,2.61948
1,12,-0.0208994,1.39E-06,1.47293,2.61814
0,20,-0.0739224,0.000116231,1.54982,2.61747
21,14,0.0338394,1.39E-05,1.48855,2.6165
15,115,-0.00270275,0.00014211,1.35918,2.61637
19,59,0.00363576,0.00159406,1.15902,2.6153
22,103,0.00085408,0.00211288,1.31674,2.61481
19,16,-0.331143,0.000150632,1.53588,2.61374
12,9,0.000543521,4.02E-07,1.50017,2.61195
12,110,0.00263622,4.86E-05,1.26645,2.61142
10,64,-0.674078,0.00137284,1.33344,2.61068
11,76,-0.527988,0.00381829,1.35889,2.61039
18,5,0.00109751,7.29E-06,1.50282,2.60929
6,69,0.1234,0.000575737,1.26585,2.60911
0,12,0.00221132,5.03E-06,1.47105,2.60889
12,79,0.34851,0.00213503,1.4721,2.60856
18,7,-0.00124829,7.73E-06,1.50698,2.60765
18,8,-0.0012489,8.59E-06,1.50465,2.60401
8,20,0.0166326,0.000302499,1.44295,2.60261
18,105,0.0108,0.00017965,1.34321,2.60198
13,17,0.0313278,6.74E-06,1.49085,2.6019
17,17,-0.323795,0.000142727,1.50168,2.60048
18,6,-0.0062195,6.37E-06,1.49773,2.60007
18,11,-0.00342874,1.20E-05,1.49737,2.59963
18,3,0.000899928,4.22E-06,1.48822,2.5996
0,97,-0.233455,0.00985257,1.27002,2.59577
13,7,5.83E-05,4.90E-07,1.494,2.59545
7,88,0.276178,0.00255251,1.16027,2.59507
17,106,0.0134893,0.000224558,1.33349,2.59476
10,30,-0.750563,0.000403041,1.67449,2.59414
1,13,-0.038548,2.92E-06,1.46317,2.59341
2,11,0.00218092,6.62E-07,1.46296,2.59283
3,10,-0.00105972,3.52E-07,1.45588,2.59093
16,78,-0.139244,0.00282931,1.3694,2.58889
22,104,-0.00519015,0.00166861,1.31648,2.5884
13,5,-0.00148823,3.50E-06,1.48576,2.58665
18,2,-0.00049387,5.24E-06,1.4795,2.58635
13,6,-0.000364883,8.02E-07,1.49044,2.58557
12,2,0.0123337,2.71E-06,1.474,2.58213
14,116,9.29E-05,8.53E-05,1.33829,2.58198
16,113,-4.92E-05,0.00017972,1.33409,2.58177
12,10,-0.0105269,6.75E-07,1.48749,2.58159
12,42,0.782638,0.00303963,1.49471,2.58106
8,72,-0.150375,0.000365294,1.31167,2.58048
0,13,0.0217574,1.23E-05,1.45735,2.57996
18,12,-0.0106359,1.87E-05,1.4925,2.57897
19,60,-0.495473,0.000874583,1.13048,2.57853
21,99,0.0189651,0.00233964,1.22748,2.57641
7,62,0.116795,0.00181587,1.22905,2.57594
6,73,0.0346941,0.00208141,1.2621,2.57432
17,10,0.00149809,5.61E-06,1.49374,2.5741
21,38,0.0992309,0.00843107,1.12696,2.57176
7,63,-0.0247034,0.00158086,1.21471,2.56941
10,102,0.0262555,0.000419421,1.19071,2.56869
13,8,-0.00691394,7.67E-07,1.48305,2.56794
18,32,0.227975,0.000926206,1.27642,2.56771
3,18,-0.168989,1.72E-05,1.48592,2.56526
15,16,-0.211029,3.41E-05,1.4881,2.56333
14,7,0.0057462,1.71E-06,1.48488,2.56116
14,9,-0.0027345,9.77E-07,1.49658,2.56072
7,82,-0.5338,0.00118144,1.24458,2.56038
11,107,0.00372347,8.26E-05,1.20556,2.55765
6,21,-0.214586,1.94E-05,1.49151,2.55739
13,9,-0.00809848,5.32E-07,1.48292,2.55606
13,4,0.00480655,3.10E-06,1.47133,2.55604
4,81,0.29118,0.000855686,1.33783,2.55515
8,90,1.32996,0.00753356,1.09061,2.55504
17,111,-0.000724531,0.000170364,1.31661,2.55483
17,9,0.0030169,5.04E-06,1.48851,2.55434
2,12,0.0302358,3.52E-06,1.43476,2.55111
10,93,0.136327,0.0031545,1.08221,2.5509
20,14,0.0602183,2.48E-05,1.46808,2.55022
12,1,-0.00827409,4.17E-06,1.45817,2.54951
14,8,-0.00155622,6.25E-07,1.48357,2.54918
4,77,-0.0652629,0.000856981,1.23073,2.54859
16,114,0.000544009,0.000173189,1.32721,2.54847
18,1,-0.00523807,8.70E-06,1.45828,2.54822
13,114,0.00166779,6.06E-05,1.28844,2.54697
20,15,0.178323,3.09E-05,1.45352,2.54569
20,105,-0.000302671,0.000357294,1.29313,2.54452
14,6,0.000148845,2.01E-06,1.48001,2.54408
9,50,0.0714085,0.00165723,1.45052,2.54338
17,18,-0.571712,6.36E-05,1.47011,2.54259
11,89,-0.149883,0.00275085,1.4157,2.54039
19,35,0.998154,0.00495511,1.25839,2.54017
12,111,0.00805803,4.30E-05,1.25116,2.54001
14,3,-0.00215451,4.59E-06,1.47532,2.53858
20,64,0.206582,0.000511774,1.15932,2.53828
16,77,-0.0557447,0.00228913,1.28905,2.53678
18,15,-0.00236135,9.95E-05,1.48092,2.534
9,87,-0.264571,0.000401549,1.26307,2.53379
17,8,0.0158079,6.15E-06,1.47896,2.5327
18,108,-0.00156694,0.000185134,1.30268,2.53145
10,12,-0.0214785,1.73E-05,1.44608,2.53046
17,11,-0.0202067,7.61E-06,1.47129,2.52981
7,66,-0.224566,0.000506161,1.28293,2.52972
22,69,-0.275391,0.000247553,1.30839,2.5273
18,75,-1.04008,0.00165272,1.27478,2.52653
21,106,0.00963482,0.000677493,1.29792,2.52627
10,103,-0.000605085,0.000298414,1.17203,2.52473
1,51,0.206918,0.00159384,1.17419,2.52419
18,100,0.0476992,0.000556397,1.28415,2.52382
19,105,-0.00372765,0.000196474,1.29384,2.52365
16,33,0.313009,0.000757957,1.21727,2.52205
13,3,-0.00487598,3.63E-06,1.45135,2.52019
4,12,0.041663,1.30E-06,1.41723,2.51934
15,117,-0.00254105,0.000121026,1.31633,2.51687
14,5,0.00274405,2.29E-06,1.46215,2.51675
5,86,-0.158928,0.000504977,1.28051,2.51656
22,105,-0.0066405,0.0014584,1.29551,2.51632
18,107,0.00221243,0.000193086,1.29331,2.5162
4,11,0.0225847,1.07E-06,1.41755,2.51523
3,114,0.00397351,0.000171459,1.31473,2.51426
8,67,-0.115648,0.0013196,1.2521,2.51383
16,91,-0.0296688,0.0103005,1.30285,2.51287
17,7,0.0119219,6.22E-06,1.46791,2.51164
18,106,0.0135356,0.000183963,1.2882,2.51052
7,20,-0.00336357,0.000224111,1.44196,2.51009
0,17,0.055284,0.000281826,1.41105,2.51
14,117,0.000119188,7.75E-05,1.30379,2.50957
3,12,0.020238,1.69E-06,1.41328,2.50749
18,16,-0.22866,0.000221805,1.47679,2.50671
14,4,0.00235454,4.75E-06,1.45593,2.50657
16,115,-0.00161259,0.000148466,1.31555,2.50612
17,81,0.0619189,0.00202563,1.22137,2.50593
13,84,-0.0478917,0.00174362,1.43648,2.50468
9,14,0.101949,5.83E-05,1.42782,2.50462
13,10,0.0016964,7.38E-07,1.4541,2.50101
8,19,-0.0491665,0.000282165,1.41216,2.50077
7,74,0.518647,0.00091499,1.20907,2.49978
14,98,-0.156075,0.00137358,1.3152,2.49562
14,2,0.00189654,6.70E-06,1.46026,2.49552
22,106,-0.00514473,0.000114934,1.16932,2.49531
21,36,-0.576716,0.0051911,1.33077,2.49429
17,63,-0.217985,0.000311771,1.27072,2.49388
11,11,-0.00340262,5.54E-06,1.42202,2.4938
17,112,0.000584389,0.00016224,1.29456,2.49321
18,13,-0.0225976,2.31E-05,1.45437,2.49319
19,101,0.134911,0.000255707,1.2501,2.49195
0,106,-0.00843841,0.000115787,1.16748,2.49086
12,83,0.0880079,0.00173263,1.41,2.49029
17,6,0.0119375,5.51E-06,1.45021,2.49018
16,21,-0.424101,0.000129961,1.37283,2.49006
9,38,-1.13907,0.00873107,1.43848,2.48955
17,5,0.00443569,5.61E-06,1.44814,2.48834
10,47,0.137023,0.00114224,1.47052,2.48832
13,115,0.00213626,5.72E-05,1.26166,2.48733
5,17,0.437848,3.35E-05,1.43374,2.48702
18,68,-0.19904,0.00213385,1.29589,2.48313
10,54,-0.931781,0.00258806,1.24512,2.48249
12,112,0.00161196,4.13E-05,1.22657,2.48218
1,40,-0.534757,0.0123939,1.19897,2.48118
10,104,-0.00366113,0.000220344,1.15619,2.48111
21,77,-0.00638124,0.00163797,1.38933,2.48016
13,2,-0.00368829,7.25E-06,1.42884,2.47927
19,37,0.196789,0.00301238,1.23535,2.47916
17,4,0.00501011,7.44E-06,1.43991,2.47846
18,109,0.000962698,0.00016637,1.27287,2.47283
14,10,0.00277133,1.27E-06,1.44419,2.47245
3,11,0.0221324,7.57E-07,1.39624,2.46778
12,97,0.6072,0.00553037,1.24578,2.46595
16,80,0.441393,0.00295974,1.25175,2.46424
15,71,-0.293399,0.00266428,1.31875,2.463
11,46,-0.722972,0.000295962,1.49356,2.45973
5,56,0.142278,0.00215733,1.1953,2.45855
15,7,0.0201174,3.82E-06,1.43517,2.4565
5,66,-0.0468721,9.62E-05,1.14946,2.45629
17,3,0.00926107,6.49E-06,1.4225,2.45446
10,19,0.262695,0.000260398,1.3599,2.45385
16,116,0.00177739,0.000155447,1.2941,2.44961
15,6,0.0020321,3.83E-06,1.4322,2.44928
3,56,0.151298,0.00143902,1.18886,2.44794
21,71,-0.331925,0.00105045,1.29647,2.44664
15,5,-0.000845335,3.64E-06,1.43008,2.44592
21,107,-0.000404918,0.000606497,1.27166,2.44582
7,72,-0.228401,0.000574262,1.20402,2.44462
11,108,0.00220009,7.33E-05,1.17041,2.44388
7,96,-0.0196158,0.000576555,1.27402,2.4436
14,119,-0.00216599,6.19E-05,1.28935,2.44266
14,94,1.08102,0.000435505,1.26657,2.44114
15,119,-0.00185577,9.21E-05,1.29571,2.43884
19,106,0.00611237,0.00020256,1.25599,2.43859
15,8,-0.00486926,1.37E-06,1.42365,2.43786
14,118,-0.000618853,7.48E-05,1.2811,2.43772
14,84,-0.275375,0.00348381,1.41012,2.43577
6,38,-0.108788,0.0183488,1.0938,2.43473
11,93,0.437441,0.00209022,1.2579,2.43352
15,10,-0.00188209,2.55E-06,1.42633,2.43302
21,60,0.534423,0.00117284,1.04026,2.43258
12,82,-0.0565423,0.00250073,1.37271,2.43131
20,92,-0.420797,0.00871948,1.04641,2.42861
19,63,-0.451626,0.000147162,1.14371,2.42808
14,39,-1.16564,0.00185767,1.37292,2.42704
17,53,-1.17918,0.000914289,1.01041,2.42703
18,14,-0.00698761,4.08E-05,1.42342,2.42659
6,81,-0.78828,0.00181509,1.21628,2.42608
6,10,-0.0142311,3.94E-06,1.41882,2.42517
12,11,-0.0085872,3.34E-06,1.41023,2.42513
16,26,-0.25822,0.00290056,1.27426,2.42242
16,10,-0.0117937,3.66E-06,1.41846,2.42213
7,19,0.00922726,0.000269176,1.38654,2.4219
21,79,0.192513,0.00142893,1.4426,2.42166
17,113,-0.00164953,0.00015824,1.26447,2.42149
17,66,-0.59619,0.000663549,1.2356,2.42092
15,9,-0.000157391,1.38E-06,1.41857,2.42052
7,71,-0.21506,0.000653132,1.22634,2.41954
16,117,-0.00131518,0.000134988,1.28229,2.4184
18,110,-0.00292331,0.000154632,1.25718,2.41822
8,92,-0.165384,0.00362405,1.08869,2.41653
15,79,-0.0967698,0.00372173,1.35716,2.41637
19,107,-0.00929571,0.000192618,1.24477,2.41612
13,1,0.000206788,8.66E-06,1.39401,2.41557
17,2,0.0121614,5.40E-06,1.39915,2.4154
20,106,-0.00173988,0.000333368,1.24229,2.41481
6,64,-0.0783329,0.00091834,1.19995,2.41222
14,44,-0.454882,0.000724089,1.53354,2.40903
15,72,0.141495,0.00182108,1.32949,2.40853
17,12,-0.0321333,1.39E-05,1.40987,2.40713
12,98,0.690476,0.00254618,1.22246,2.40652
5,11,-0.0234357,8.24E-06,1.40877,2.40504
2,50,0.480636,0.000455351,1.19107,2.40398
7,11,-0.0243003,8.23E-06,1.40822,2.40384
15,118,0.00159854,9.96E-05,1.27246,2.40324
18,63,-0.494394,0.000431098,1.11712,2.40285
17,114,0.000806943,0.00015672,1.26816,2.40276
13,116,0.00175591,4.99E-05,1.24403,2.40177
16,8,-0.0180242,4.23E-06,1.40463,2.40153
15,4,0.00278421,4.83E-06,1.4079,2.40152
0,77,-0.597598,0.000455036,1.29836,2.39931
16,11,-0.0212557,8.18E-06,1.40649,2.39913
14,85,-0.00042507,0.00323615,1.39062,2.39827
12,19,0.00214491,0.000283702,1.35348,2.39788
16,7,0.00418751,5.29E-06,1.40748,2.3978
18,111,-0.00133138,0.000143682,1.25393,2.39774
21,108,0.00144023,0.00054447,1.25743,2.39465
17,1,-0.00942836,6.44E-06,1.38782,2.39399
20,37,0.842286,0.00452923,1.08205,2.39175
15,120,0.000180185,9.25E-05,1.27182,2.39164
15,77,-0.247617,0.00537394,1.32003,2.39162
11,12,0.00196949,2.10E-05,1.38312,2.39159
13,117,-0.00376288,4.41E-05,1.2385,2.38987
16,6,-0.0179055,5.80E-06,1.39916,2.38731
16,9,-0.000957004,2.82E-06,1.39692,2.38721
14,1,-0.00073912,8.03E-06,1.39907,2.38597
17,83,-0.101279,0.00462528,1.17369,2.38593
12,16,0.196024,2.12E-05,1.36923,2.38528
13,11,0.00313799,1.23E-06,1.39648,2.38169
17,115,0.000918897,0.000146973,1.26313,2.38154
16,118,0.00117269,0.00011595,1.27219,2.37968
9,81,-0.138894,0.000438859,1.2684,2.37929
16,31,-1.17042,0.000600136,1.2016,2.37909
15,11,-0.0115533,7.11E-06,1.39635,2.37864
12,113,-0.00180828,3.84E-05,1.18892,2.37792
10,18,-0.172345,0.000161389,1.3479,2.37789
2,76,0.236502,0.000475359,1.23996,2.3773
1,39,0.0405672,0.0177895,1.17284,2.37644
17,98,-0.00160418,0.00122081,1.1331,2.3742
14,25,-0.125743,0.000824961,1.25281,2.37344
10,13,-0.0332828,3.55E-05,1.37188,2.37335
13,24,-0.274576,0.00016053,1.27951,2.37306
5,81,0.163445,0.00202864,1.18518,2.37048
4,85,-0.0796057,0.000406336,1.28664,2.37026
1,41,0.0611954,0.00681223,1.21683,2.36991
10,105,-0.0016877,0.000162502,1.12184,2.36973
16,119,-0.000438753,0.000112582,1.26851,2.36877
4,38,0.303657,0.0213936,0.855928,2.36718
7,4,-0.00734611,6.13E-06,1.38226,2.36662
21,16,-0.26709,0.000116182,1.3692,2.36624
6,4,-0.0161711,6.16E-06,1.38187,2.3661
14,11,0.00645232,2.69E-06,1.38732,2.36481
11,109,0.00170498,6.11E-05,1.14185,2.36434
4,59,-0.0256431,0.000530107,1.14455,2.36378
22,107,0.00381892,0.00108809,1.24687,2.36256
18,62,-0.491941,0.000463284,1.10207,2.36184
17,27,0.427434,0.00247203,1.21896,2.36065
15,3,0.0030998,6.00E-06,1.38211,2.35776
16,3,-0.0192638,5.47E-06,1.37871,2.35666
14,120,0.00281428,6.13E-05,1.24038,2.35355
12,76,-0.445873,0.00791148,1.23713,2.35341
17,47,-0.512275,0.000792357,1.2399,2.35166
16,4,0.0050405,5.88E-06,1.37414,2.35014
19,94,0.274188,0.00453913,1.03516,2.34913
16,5,0.000990623,5.71E-06,1.37552,2.34911
11,81,0.309543,0.0023756,1.28287,2.34831
21,109,0.008768,0.000496117,1.2398,2.34797
6,63,0.0163532,0.000897543,1.16642,2.34766
14,23,-0.0491369,0.000172049,1.28022,2.34741
15,121,-0.00250124,8.37E-05,1.25822,2.34683
13,26,-0.203749,0.000112657,1.30263,2.34619
7,89,-0.972796,0.00315607,1.05016,2.3449
22,108,0.0023466,0.000955173,1.24737,2.34366
13,118,-3.72E-05,4.73E-05,1.22491,2.3435
13,72,0.331402,0.00572326,1.20792,2.3427
0,103,-0.00501086,0.00288712,1.22584,2.34188
20,107,-0.0066102,0.000320575,1.21461,2.3417
9,86,-0.294743,0.000419743,1.21345,2.34045
3,50,-0.258694,0.00105412,1.18174,2.34001
21,20,-0.271383,6.20E-05,1.39017,2.33969
19,108,0.0051469,0.000184305,1.21277,2.33968
18,112,-0.00376905,0.000137865,1.23019,2.33518
20,63,-0.137857,0.00047852,1.12668,2.33374
20,69,-0.0638223,0.00134896,1.19357,2.33266
17,69,-1.40881,0.00158995,1.16947,2.33256
11,14,-0.00287597,5.49E-05,1.35392,2.32994
16,120,0.00141096,0.000112783,1.25371,2.32963
13,13,-0.00804547,3.16E-06,1.3663,2.32875
7,67,-0.126734,0.000389864,1.19789,2.32552
12,114,0.00134282,3.52E-05,1.17181,2.32508
21,91,-0.558449,0.00886392,1.08412,2.32387
16,43,0.130966,0.000559236,1.22667,2.32386
10,14,0.0250648,6.50E-05,1.34296,2.32202
11,13,0.00966869,4.11E-05,1.34871,2.32173
19,109,-0.00488725,0.000165629,1.2107,2.32128
13,119,-0.00234042,4.15E-05,1.22235,2.32011
11,90,-0.0742906,0.00280468,1.31604,2.31761
10,85,0.117108,0.000445729,1.28441,2.311
20,108,0.0208495,0.000284302,1.21002,2.31072
11,15,-0.0698564,7.60E-05,1.33614,2.30705
16,39,-0.304209,0.00157818,1.16673,2.30491
19,71,0.18638,0.00385613,1.20993,2.30413
13,78,0.205936,0.00288635,1.32357,2.30402
17,117,-0.00466965,0.000118292,1.24165,2.30357
22,17,-0.036804,0.000265249,1.30425,2.30219
4,37,-0.754834,0.0360071,0.809625,2.30164
5,12,-0.0369447,1.54E-05,1.35618,2.30095
21,110,-0.00242112,0.000448206,1.22322,2.30073
7,12,-0.0375411,1.54E-05,1.35538,2.29908
21,93,-0.310296,0.00691014,1.0049,2.29876
15,2,-0.003174,4.61E-06,1.34983,2.2977
14,122,0.00103202,6.56E-05,1.23762,2.29609
22,96,0.0865784,0.011467,0.994914,2.29601
14,123,0.00039665,6.98E-05,1.24333,2.29471
17,116,0.0020333,0.000127901,1.22711,2.29359
16,121,0.00190696,0.000103504,1.23709,2.29244
1,99,-0.378565,0.00462755,1.2241,2.2919
0,105,0.000230103,0.00216675,1.21807,2.29039
14,121,-0.00284715,5.70E-05,1.22368,2.29006
18,113,-0.00194125,0.000137225,1.21288,2.28945
8,66,0.56289,0.00104515,1.13693,2.28768
10,15,0.0232516,0.000124063,1.31866,2.28767
11,110,-0.0103073,5.32E-05,1.11637,2.28715
13,120,0.00068409,4.12E-05,1.20376,2.28472
12,0,4.63479,3.04E-05,1.30272,2.28438
19,58,0.122855,0.00202061,1.04996,2.28398
15,122,0.00158205,8.43E-05,1.24358,2.28355
18,84,0.0405248,0.00485705,1.07367,2.28227
1,79,-0.0334856,0.000467226,1.32379,2.27764
6,18,0.193463,0.000180498,1.3382,2.27625
16,2,0.00624949,4.95E-06,1.33243,2.27588
15,43,-0.178886,0.00081116,1.29584,2.27573
17,118,0.000830449,0.000114851,1.23153,2.27571
15,123,-0.000892746,8.03E-05,1.24351,2.2741
22,109,0.00437366,0.000888111,1.21651,2.27398
12,115,-0.000439449,3.57E-05,1.15597,2.27339
19,110,-0.00804895,0.000146747,1.19359,2.27143
17,50,-0.880648,0.00144199,1.05173,2.26933
18,87,-1.03119,0.00365773,1.011,2.2692
20,109,-0.00753314,0.000246721,1.19181,2.26753
13,14,-0.0113598,4.18E-06,1.33607,2.26708
10,106,-0.0117131,0.000126896,1.08503,2.26607
14,13,-0.0296226,1.51E-05,1.33854,2.26465
14,124,-0.000636233,6.25E-05,1.2278,2.26147
18,56,0.103043,0.00124708,0.989982,2.26054
16,76,-0.000448668,0.00232158,1.12255,2.25997
15,124,0.00093643,8.44E-05,1.24043,2.25851
19,64,0.779828,0.000148308,1.05725,2.25754
5,68,-0.783874,0.000646147,1.04058,2.25745
13,12,0.0348903,3.02E-06,1.33319,2.257
7,94,-0.0757377,0.00168733,1.08839,2.25602
22,48,0.423822,0.00268274,1.13096,2.25168
16,12,-0.0302144,1.56E-05,1.33004,2.25071
10,16,-0.235589,0.000246108,1.28042,2.24704
9,85,-0.300426,0.000757874,1.18287,2.24702
4,39,0.262936,0.0440021,0.843839,2.24516
15,12,-0.0368077,1.64E-05,1.32915,2.24363
17,119,-0.00517569,0.000115636,1.21452,2.24286
19,111,-0.00249882,0.000133854,1.1865,2.24252
14,12,0.0221257,7.92E-06,1.3246,2.24131
10,55,-0.801878,0.00166613,1.1785,2.24126
0,102,0.0113318,0.00368036,1.16645,2.2411
5,38,0.313571,0.0292722,0.851119,2.24074
16,1,-0.0230037,4.29E-06,1.31375,2.24043
20,17,0.110899,0.000155803,1.30896,2.24012
1,42,-0.217749,0.0020319,1.14357,2.23421
20,74,-0.0559496,0.00388511,1.14032,2.2334
20,18,0.48836,0.000298572,1.29226,2.23284
0,75,-0.544406,0.00044571,1.1914,2.2317
12,12,-0.00429749,1.23E-05,1.31353,2.23157
21,111,0.00238273,0.000408717,1.20081,2.23114
22,110,-0.00640785,0.0007822,1.20986,2.23035
9,30,-0.287112,0.000796207,1.39837,2.228
0,107,-0.00286154,0.00160739,1.20632,2.22746
19,82,-0.113802,0.00388946,1.11824,2.22742
18,38,0.319022,0.00322672,0.991166,2.22586
20,110,0.00719084,0.000228576,1.1765,2.22358
12,13,0.033296,2.15E-05,1.30884,2.22239
6,70,-0.146337,0.000841171,1.08951,2.22212
15,1,0.00471409,3.35E-06,1.30784,2.21986
13,121,0.000472902,4.38E-05,1.17945,2.21974
16,46,-0.334211,0.000791061,1.29526,2.21935
0,108,-0.00413358,0.00144089,1.21028,2.21894
4,76,-0.0501545,0.000719887,1.12017,2.21757
11,80,0.386251,0.00217949,1.25859,2.21503
11,111,0.0179812,4.27E-05,1.09756,2.21496
12,14,-0.00174016,2.18E-05,1.30049,2.21457
6,68,-0.26665,0.000482317,1.07047,2.21431
21,112,-8.75E-05,0.000357265,1.19912,2.21151
18,114,-0.00193535,0.000125153,1.18502,2.21141
8,97,-0.336961,0.000612409,1.18512,2.20986
16,122,-4.10E-05,8.52E-05,1.2071,2.2084
5,76,0.0471962,0.00101559,1.15188,2.2074
19,112,-0.00470883,0.000126239,1.1752,2.20599
12,75,0.207435,0.00726162,1.18683,2.20592
21,32,-0.23402,0.00411351,1.12003,2.20533
17,78,0.053913,0.00173463,1.06915,2.20273
17,74,-0.0545746,0.00310997,1.01087,2.20237
9,65,-0.0187476,0.00137992,1.0805,2.20123
10,75,0.296177,0.00221426,1.12154,2.20012
14,77,0.0668945,0.00623717,1.253,2.1963
1,109,-0.0167457,7.01E-05,1.06882,2.19331
18,115,-0.00739805,0.00012189,1.18513,2.19241
22,111,0.000294344,0.000707382,1.20181,2.19179
22,112,-0.00558523,0.000645537,1.20759,2.19163
20,111,0.0181752,0.000214851,1.16722,2.19054
14,125,5.50927,5.32E-05,1.20081,2.18873
21,113,0.00169098,0.000318931,1.19208,2.18562
15,125,4.86776,6.66E-05,1.20102,2.18299
12,116,0.00383513,3.36E-05,1.12945,2.18227
18,116,0.00115333,0.00010737,1.18577,2.18163
20,73,0.130971,0.00334568,1.15026,2.17995
13,122,-0.00192105,4.46E-05,1.16814,2.1785
0,109,-0.00147842,0.0013201,1.19813,2.17686
18,70,-0.814781,0.0023918,1.15323,2.17516
14,86,-0.161731,0.00414389,1.27902,2.17388
0,101,0.033089,0.00487658,1.11748,2.17381
16,123,-0.0044354,8.07E-05,1.19242,2.17255
4,19,-0.331888,4.62E-05,1.31012,2.17092
17,13,-0.014277,2.99E-05,1.28966,2.17051
