x,y,Gauss_Curvature,OSI,TAWSS [pa],WSS [pa]
9,65,-0.507835,0.00151666,1.19178,2.52286
0,107,0.0118687,0.000736411,1.29798,2.52158
19,113,-0.00780104,0.000146076,1.3234,2.51955
7,32,-0.460331,0.00107562,1.46091,2.51881
15,122,0.00125378,5.87E-05,1.3347,2.51704
22,107,0.00880912,0.000320227,1.28938,2.51633
0,12,0.0209945,4.29E-06,1.4601,2.51473
21,107,-0.0109866,0.00015338,1.28374,2.51331
7,5,-0.00116964,1.08E-05,1.44411,2.51123
11,102,-0.0623997,0.000314369,1.24494,2.5112
7,7,0.00281676,1.01E-05,1.44079,2.51089
7,6,-0.00114961,1.22E-05,1.43746,2.50749
18,34,-0.810797,0.00161434,1.31507,2.50748
21,72,1.09514,0.0014574,1.32876,2.5072
19,55,-0.0981844,0.00104437,1.06287,2.50661
8,24,-0.812438,0.00256058,1.48568,2.50452
1,106,0.0160605,0.00156546,1.29822,2.50403
9,69,-0.37852,0.00092553,1.25095,2.50374
1,107,0.0110157,0.00134708,1.30182,2.50371
13,110,-0.00138969,6.42E-05,1.19905,2.5036
8,71,0.476416,0.000492617,1.24466,2.5036
11,83,-0.420018,0.000645542,1.31391,2.49905
19,64,-0.22234,0.000753064,1.21884,2.49709
10,75,-0.00446547,0.000663002,1.21058,2.49657
6,8,-0.000513506,1.15E-05,1.45281,2.49326
19,38,0.767211,0.00276915,1.14959,2.49321
18,117,-0.000416568,0.000180139,1.31425,2.49153
17,123,-0.0018352,0.000142449,1.33467,2.49107
22,16,-0.591031,0.000210568,1.47466,2.49098
6,10,-0.00834359,4.43E-06,1.45483,2.49085
8,11,-0.0315732,1.33E-06,1.43381,2.49084
14,116,-0.00698534,2.85E-05,1.2775,2.49027
6,72,-0.617674,0.00168643,1.13318,2.48967
22,7,0.00020022,7.63E-07,1.44916,2.48859
14,77,-0.801119,0.00704218,1.29933,2.48709
11,23,-0.828303,3.71E-05,1.33632,2.48626
14,115,-0.00546364,3.01E-05,1.26607,2.48581
19,114,0.0068739,0.000150818,1.30802,2.48354
6,9,0.000349016,6.35E-06,1.44666,2.48261
10,23,-0.40405,4.99E-05,1.35126,2.48143
11,12,-0.00230728,9.19E-06,1.39205,2.4797
0,108,-0.00126073,0.000658665,1.28499,2.4793
15,123,0.00165189,5.83E-05,1.32438,2.47795
7,4,-0.000140827,2.05E-05,1.42542,2.4764
18,118,0.000550779,0.000150317,1.31802,2.47566
20,108,0.0015497,0.000137867,1.27864,2.47553
6,32,-0.00284524,0.00174719,1.54593,2.47513
22,79,-0.525805,0.0040669,1.34279,2.47478
8,59,-0.00118659,0.00132284,1.09178,2.47417
22,11,0.0132908,1.83E-06,1.43257,2.47348
0,109,-0.00146169,0.000590278,1.28711,2.47316
0,21,-0.539669,3.77E-05,1.49473,2.47165
17,124,0.00127937,0.000119005,1.33746,2.47028
9,57,-0.0475504,0.00371251,1.12496,2.47009
13,81,0.777726,0.00210134,1.41553,2.46824
17,36,-0.302662,0.000427426,1.2807,2.46816
1,40,0.556345,0.018349,1.14791,2.46792
3,75,-0.381335,0.000399655,1.25861,2.46773
6,7,-0.000940519,1.20E-05,1.43676,2.46705
13,91,-0.444087,0.0027817,1.39199,2.46671
1,108,-0.00139958,0.00117908,1.29151,2.46528
1,68,-0.706916,8.22E-05,1.27623,2.46482
2,13,-0.0183355,2.98E-05,1.45076,2.46477
4,59,0.243447,0.00230499,1.09547,2.46374
1,12,0.00524103,6.14E-06,1.44545,2.46335
10,51,0.651982,0.00127064,1.32478,2.46127
22,6,7.73E-05,8.97E-07,1.43033,2.45757
17,30,-0.495872,0.000440752,1.2881,2.45709
16,127,0.00102204,8.89E-05,1.33839,2.45696
16,126,0.000296357,9.07E-05,1.33515,2.45678
17,37,0.178951,0.000470334,1.29974,2.45549
6,5,-0.00927054,2.03E-05,1.43295,2.45406
16,125,-0.000389907,9.04E-05,1.32694,2.45378
18,119,-0.0038599,0.000154938,1.31773,2.45372
7,11,-0.0225686,1.83E-06,1.42387,2.45229
13,26,-0.561323,7.15E-05,1.37164,2.45194
21,96,0.292473,0.00352742,1.05669,2.45177
6,6,-0.00108216,1.56E-05,1.42569,2.45164
18,120,1.52E-05,0.000145107,1.3104,2.44889
2,14,-0.0607356,7.13E-05,1.43977,2.4488
14,85,0.145471,0.00170474,1.34917,2.44856
8,32,-2.53134,0.00266982,1.43886,2.44785
7,73,0.225151,0.00146709,1.135,2.44701
22,8,-0.00096951,9.91E-07,1.42834,2.44645
7,3,0.000524179,2.86E-05,1.40543,2.44616
22,108,-0.0012657,0.000278347,1.26295,2.44571
12,16,-0.716632,0.00017036,1.37338,2.44471
4,57,0.40988,0.000798232,1.1803,2.44447
15,124,0.00200899,5.82E-05,1.31699,2.44381
15,27,-0.749575,0.000610251,1.39753,2.44271
12,108,0.0137492,0.000162242,1.172,2.44258
22,59,0.164493,0.00144284,1.08695,2.44241
20,55,-0.650721,0.00257946,1.10433,2.43914
15,126,0.00180459,4.69E-05,1.32215,2.4377
22,9,-0.00155658,1.37E-06,1.41986,2.43668
13,44,1.41438,0.00114213,1.37171,2.43487
18,94,0.401936,0.0123501,1.26352,2.43486
12,107,-0.00627498,0.000206864,1.16813,2.43457
15,80,-0.575023,0.00292633,1.3345,2.4344
1,109,0.00714278,0.0010575,1.28691,2.43435
6,68,-0.722443,0.00015547,1.15777,2.43422
5,39,0.462975,0.0293947,0.838017,2.43403
9,98,0.0873473,0.000600791,1.26857,2.43359
14,117,0.00553771,2.46E-05,1.25234,2.4323
0,110,-0.00510489,0.000510364,1.27207,2.43167
20,82,0.249205,0.00221865,1.09518,2.43153
22,10,0.013263,1.43E-06,1.41253,2.43012
22,5,0.00294524,1.89E-06,1.41342,2.42998
7,2,0.00454433,4.02E-05,1.39695,2.4299
1,98,0.0827589,0.0106404,1.10621,2.42871
20,98,-0.142261,0.00299535,1.20738,2.42838
5,66,-0.260978,0.000106772,1.13485,2.42786
20,109,0.00139907,0.000130857,1.25972,2.42563
20,86,-0.208567,0.0045399,1.13308,2.42321
2,104,-0.0122218,0.00281442,1.26463,2.42317
3,103,-0.0572718,0.00389168,1.27779,2.42313
0,79,-0.0846437,0.00132964,1.378,2.42251
13,111,-0.0266181,5.81E-05,1.17301,2.42203
18,122,-0.00376791,0.000128487,1.30888,2.4219
16,87,0.634599,0.00373795,1.38511,2.42143
15,125,-0.00238728,5.26E-05,1.30862,2.42073
6,11,-0.00222756,4.76E-06,1.41799,2.42065
19,76,-0.154219,0.00273089,1.16001,2.42003
6,4,0.00628255,2.43E-05,1.41541,2.41759
13,22,0.128694,0.000143017,1.28742,2.41736
2,53,0.629327,0.00504632,1.11028,2.41691
21,102,-0.000740048,0.000497476,1.21872,2.41678
5,10,-0.00267377,7.45E-06,1.43038,2.41671
8,109,0.0362979,0.000239355,1.25145,2.41659
6,23,0.723353,0.000330109,1.3963,2.41544
22,4,0.00213495,1.76E-06,1.4044,2.41451
3,14,-0.0366445,9.43E-05,1.43089,2.41384
9,96,0.361549,0.00170651,1.15775,2.41325
20,94,0.273526,0.0125846,1.01512,2.4129
11,99,-4.65E-06,0.00210572,1.14793,2.41138
18,121,-0.00192293,0.000134511,1.2979,2.41093
7,65,-0.24922,0.000594794,1.16164,2.4095
22,109,0.00820734,0.000238695,1.24724,2.40841
15,127,-0.000855375,5.02E-05,1.30479,2.40742
1,110,-0.00182667,0.000943713,1.28072,2.40708
12,106,0.0247755,0.000248127,1.14776,2.40522
2,74,-0.0121219,0.000524548,1.21415,2.40351
7,52,0.849366,0.00359621,1.14705,2.4032
19,115,-0.0124108,0.000141171,1.27089,2.40237
5,60,-0.0331505,0.000375831,1.15235,2.40204
12,105,0.0473856,0.000276104,1.14579,2.40123
12,109,-0.00700419,0.000140808,1.15246,2.40054
16,30,-0.551698,0.00105645,1.3263,2.39855
2,52,-0.466799,0.00288688,1.16193,2.39834
3,13,-0.00516479,4.75E-05,1.4215,2.39792
20,38,0.540938,0.00717158,0.993168,2.39784
18,78,-0.727026,0.00145358,1.15982,2.3958
3,12,0.00811035,1.83E-05,1.42553,2.39521
4,39,-0.538135,0.0405299,0.812091,2.38941
7,1,-0.00444255,4.88E-05,1.37422,2.38928
2,12,-0.00134462,1.28E-05,1.41395,2.38898
10,24,1.63493,0.00026958,1.28411,2.38886
21,108,-0.000743802,0.000136065,1.2301,2.38634
17,126,-0.000549347,0.000110442,1.30407,2.38478
11,89,-0.249162,0.000459458,1.186,2.38316
0,111,0.00799809,0.000433938,1.25719,2.3807
10,43,2.65166,0.00129482,1.22188,2.3775
0,11,0.00718892,1.97E-06,1.39568,2.37693
12,83,-0.0932047,0.000668241,1.26941,2.37485
12,100,1.04241,0.00407034,1.00667,2.37434
14,23,-0.784356,0.000129013,1.33554,2.37358
10,90,-1.55882,0.00183356,1.10169,2.37233
17,51,-0.789686,0.00109076,1.32142,2.37197
1,77,-1.02739,0.000378063,1.28516,2.36902
16,128,0.00250688,8.63E-05,1.29437,2.36794
5,9,0.00650864,7.25E-06,1.4006,2.36657
14,118,-0.00710756,2.49E-05,1.22159,2.36384
19,50,1.30869,0.00257518,1.05379,2.36375
3,15,-0.156241,0.000177054,1.40502,2.36304
18,79,0.742813,0.00168592,1.18947,2.3628
17,127,0.001933,0.000108774,1.29591,2.36243
22,110,-0.00187281,0.000211583,1.22945,2.36174
0,9,0.00174523,1.47E-06,1.39161,2.36144
19,116,0.00211989,0.000132497,1.25942,2.36131
5,11,-0.00521014,7.33E-06,1.39593,2.36014
20,110,0.00263827,0.000114029,1.22705,2.35969
1,111,0.00785337,0.000807842,1.26687,2.35875
20,72,-1.13984,0.00239054,1.26751,2.35827
10,82,-0.375774,0.00136309,1.20398,2.35727
0,8,0.000138173,1.82E-06,1.39057,2.35637
6,3,-0.00260229,3.07E-05,1.38105,2.35557
8,64,0.0125859,0.000924456,1.1534,2.35507
22,96,0.137427,0.00760181,0.992761,2.35458
5,8,-0.00420362,9.15E-06,1.39249,2.35386
1,11,0.00410439,3.96E-06,1.39653,2.3537
22,52,0.972621,0.000791799,1.14954,2.35217
11,21,-0.894615,3.72E-05,1.30376,2.35154
22,3,0.0105253,3.89E-06,1.36862,2.35133
3,8,0.000178883,3.89E-06,1.40587,2.3493
18,123,-0.00212248,0.000122993,1.27525,2.34846
5,6,0.00974832,1.52E-05,1.38694,2.34784
1,15,-0.119914,0.000138137,1.3855,2.34661
3,102,-0.172304,0.00416546,1.24587,2.34658
5,7,0.00161493,1.14E-05,1.38363,2.34545
0,10,0.0044105,1.05E-06,1.37775,2.34158
3,62,2.637,0.000551273,1.15472,2.34029
21,109,-0.00376742,0.000120858,1.21357,2.34016
18,124,0.00238387,0.000109503,1.27632,2.33952
4,10,0.00474069,7.68E-06,1.39625,2.33895
9,73,0.0526585,0.000390194,1.1869,2.33857
13,112,0.0161608,4.90E-05,1.14451,2.33801
15,128,-0.000599348,4.93E-05,1.27183,2.3368
15,130,-0.00119637,4.63E-05,1.28709,2.33608
4,11,0.000917084,1.34E-05,1.39114,2.33502
3,7,-0.00659153,7.56E-06,1.4046,2.3342
0,112,-0.00612938,0.000397455,1.24391,2.3341
15,17,0.468227,0.000125467,1.35513,2.33306
9,67,-0.0641278,0.000380006,1.17764,2.33205
15,84,0.0697904,0.0026396,1.31459,2.33099
1,112,-0.00814595,0.000737023,1.26249,2.33074
0,100,-0.216806,0.00455305,1.14624,2.33068
16,74,0.344926,0.00156398,1.248,2.32981
17,128,0.000397567,0.000102787,1.28585,2.32979
11,58,-0.0360674,0.0012876,1.17198,2.32823
0,7,0.00563848,1.54E-06,1.37218,2.32697
22,21,-0.547263,0.000149581,1.43911,2.32686
7,38,-0.510268,0.0217521,1.01815,2.32623
3,16,0.200515,0.000191475,1.38493,2.32593
5,5,-0.00311269,1.89E-05,1.38507,2.3258
0,6,-0.00204318,9.39E-07,1.36975,2.32561
2,105,0.00282828,0.00259543,1.22506,2.32558
3,11,-0.00899122,1.17E-05,1.39066,2.32545
16,132,0.000845558,7.57E-05,1.28519,2.32453
14,80,0.412961,0.00291647,1.27194,2.32376
0,114,-0.0022895,0.000312848,1.25578,2.32363
6,79,0.40314,0.00143065,1.13315,2.32266
0,98,0.564768,0.0119398,1.05055,2.31872
4,12,0.00946015,2.03E-05,1.38474,2.31768
19,70,-0.414308,0.00213059,1.17721,2.31667
2,59,0.613726,0.00464588,1.15,2.31629
3,9,0.00614295,5.54E-06,1.38647,2.31628
12,110,0.0158078,0.000114269,1.12181,2.31588
22,2,0.00733668,1.00E-05,1.34304,2.31462
15,129,0.000666709,4.82E-05,1.27057,2.31419
3,10,0.00348632,8.50E-06,1.38439,2.31381
19,80,-0.732753,0.00188452,1.07366,2.31025
1,8,-0.000160689,2.76E-06,1.37575,2.30907
7,70,-0.939326,0.000384329,1.08066,2.30897
22,1,-0.00307179,1.03E-05,1.3372,2.3079
5,79,1.07978,0.000991494,1.12361,2.30776
1,114,-0.0115355,0.000563803,1.27104,2.3075
19,89,-0.075,0.0089717,0.981433,2.30598
1,10,0.000931638,2.85E-06,1.37144,2.30567
4,9,0.0052224,5.86E-06,1.37566,2.30516
13,87,-0.330857,0.00239186,1.31225,2.30483
12,78,0.0738835,0.00173425,1.21057,2.30479
19,117,-0.00805141,0.000104338,1.23776,2.30383
18,126,0.000341147,0.000104204,1.27015,2.30318
18,125,-0.00674959,0.000100048,1.26126,2.30244
20,111,0.00439371,9.78E-05,1.20916,2.30216
11,16,-0.10847,0.000161038,1.31821,2.3009
22,111,0.00795235,0.000187297,1.20981,2.30073
15,131,0.0012318,4.72E-05,1.26238,2.29978
3,71,-0.0212707,0.000430436,1.16012,2.29904
0,113,0.00510145,0.000357418,1.23456,2.29789
4,8,-0.0011747,6.08E-06,1.37013,2.29653
5,38,-0.0324034,0.0275722,0.772026,2.29606
1,113,0.00128512,0.000652961,1.25452,2.29594
5,12,-0.0098833,1.75E-05,1.36853,2.29517
2,11,0.00406154,6.63E-06,1.36723,2.29454
17,134,0.000586083,6.63E-05,1.2819,2.29388
10,16,-0.247105,0.000117891,1.31406,2.29343
1,9,0.000280782,2.23E-06,1.36236,2.29252
0,5,-0.000686425,1.03E-06,1.35766,2.29181
4,13,-0.0136151,5.04E-05,1.36925,2.29168
14,119,-0.00767232,2.43E-05,1.19595,2.29137
16,133,-0.000704472,6.55E-05,1.27157,2.28993
19,82,-0.134416,0.00144566,1.12809,2.28985
3,52,0.140301,0.00246064,1.15164,2.28746
12,88,-0.218066,0.000660972,1.26,2.28734
11,100,-0.150441,0.00217316,1.05789,2.2872
4,22,-1.27401,5.73E-05,1.33907,2.28542
2,106,0.0226984,0.00237204,1.2128,2.28527
14,100,-0.33222,0.00728357,1.1473,2.28401
2,108,0.00163987,0.00182843,1.22845,2.28391
14,38,0.0950873,0.000126738,1.25425,2.28269
17,133,-0.000516774,8.07E-05,1.27829,2.28194
16,134,0.000240068,6.02E-05,1.27432,2.28083
2,109,0.00557936,0.0016315,1.23546,2.28016
17,132,-0.000592469,8.50E-05,1.27088,2.27938
21,110,0.00290435,0.000107966,1.18632,2.27906
2,107,-0.00280473,0.00215015,1.21673,2.27885
3,6,0.00196698,9.85E-06,1.37407,2.27726
22,112,-0.0118411,0.000181189,1.2019,2.27695
11,13,0.0347337,6.29E-05,1.29706,2.27462
1,50,-0.410379,0.0030819,1.07406,2.27404
22,71,-0.54203,0.000939858,1.16745,2.27364
2,110,0.0040318,0.00145302,1.24265,2.27335
6,2,-0.00812305,4.01E-05,1.33726,2.27284
18,130,-0.000369213,7.13E-05,1.2752,2.27283
1,7,0.00348591,2.23E-06,1.35807,2.27241
20,112,0.00275793,8.63E-05,1.20046,2.27236
7,39,1.15568,0.00692466,0.944351,2.27229
3,104,-0.0139984,0.00377855,1.20497,2.27183
21,97,-0.7668,0.00738447,1.02708,2.26973
4,7,-0.000704975,9.89E-06,1.35404,2.26931
18,131,-0.00333601,7.34E-05,1.2721,2.26416
4,14,-0.0400825,0.000109548,1.35656,2.26328
5,4,0.00284266,2.19E-05,1.34966,2.26194
0,78,-0.0217568,0.00148486,1.26701,2.26186
5,77,-0.0786699,0.000732822,1.13523,2.26172
10,17,0.496057,0.000318369,1.27213,2.2615
2,10,0.0030717,5.82E-06,1.35144,2.26103
13,113,-0.00600378,4.10E-05,1.12152,2.26046
19,66,-0.14731,0.000122323,1.09877,2.26003
4,19,-0.229144,0.000153552,1.29823,2.25846
0,115,-0.01109,0.000262767,1.22744,2.25778
2,111,0.00253313,0.00124672,1.24159,2.25608
3,51,1.13156,0.000778033,1.15718,2.25597
11,81,-0.0134718,0.000364229,1.20466,2.25574
0,20,0.241866,6.17E-05,1.35087,2.25427
9,32,0.642715,0.0109796,1.3981,2.25364
18,127,0.000914916,9.43E-05,1.24595,2.25231
14,120,0.00490312,2.32E-05,1.18935,2.25205
10,21,0.325915,0.000135684,1.23392,2.2517
18,129,-0.000483817,6.96E-05,1.26076,2.25156
17,15,-0.0670787,2.39E-05,1.2857,2.25058
3,65,0.0709035,0.0012506,1.15483,2.25006
19,118,-0.0052419,0.000100412,1.21767,2.24739
22,18,-0.0143093,0.000262637,1.31313,2.24738
0,4,-0.00151403,1.55E-06,1.33471,2.24626
2,8,0.00512152,3.77E-06,1.34473,2.24593
4,6,0.000504105,1.40E-05,1.34246,2.24555
2,80,1.12036,0.000408755,1.30347,2.24512
20,78,-0.742238,0.00230808,1.04666,2.24441
1,6,-0.00170891,1.42E-06,1.34199,2.24411
4,75,-0.0594759,0.000368839,1.15708,2.24347
1,115,0.0113124,0.0005106,1.23963,2.24327
12,111,-0.000326387,9.19E-05,1.10018,2.24214
2,71,0.447067,0.000238318,1.11863,2.24206
13,17,-0.0319529,0.00063887,1.26584,2.24102
2,9,0.000428268,3.53E-06,1.33946,2.24016
4,102,-0.0751327,0.00464735,1.20427,2.23884
15,100,-0.479812,0.00169228,1.17523,2.23477
15,132,0.00220772,4.84E-05,1.2292,2.23415
14,121,-0.0102058,2.40E-05,1.18762,2.23371
2,7,-0.00544816,3.67E-06,1.34563,2.2336
18,135,6.77257,6.22E-05,1.26325,2.22978
8,113,0.0182663,0.000164006,1.18735,2.22953
6,12,-0.0196289,1.17E-05,1.32704,2.22919
1,69,0.445411,0.000104453,1.14084,2.2287
5,82,0.811722,0.000501931,1.22777,2.22632
22,113,0.0125314,0.000162591,1.18503,2.2251
19,119,-0.00327798,0.00010236,1.21519,2.2243
2,112,-0.00233206,0.00117454,1.23543,2.22414
11,38,-0.59552,0.0163645,1.2267,2.22348
11,88,-0.407881,0.000401288,1.15886,2.22324
19,120,-0.015982,0.000101405,1.21483,2.22229
21,111,-0.00707273,9.74E-05,1.16926,2.22056
20,113,-0.00176081,8.03E-05,1.17904,2.21882
22,83,-0.523981,0.00271851,1.19588,2.21865
4,78,0.486869,0.000688411,1.16856,2.21862
18,134,-0.00175448,6.70E-05,1.24934,2.21861
21,112,-0.0144891,8.95E-05,1.16971,2.21819
17,72,-0.43165,0.00169193,1.16255,2.21561
11,24,1.49555,8.13E-05,1.1816,2.21387
1,5,-0.0104766,1.92E-06,1.32365,2.21378
6,1,0.0136509,6.19E-05,1.30211,2.21086
18,132,0.00240445,6.68E-05,1.24156,2.21023
2,46,0.831004,0.00411322,1.05137,2.2086
18,133,-0.000996195,6.48E-05,1.24825,2.20859
18,128,-0.000519671,8.00E-05,1.23232,2.20831
1,116,0.000347378,0.000446378,1.22572,2.20801
14,74,0.498391,0.00387904,1.13004,2.20801
5,21,-0.594892,0.000162732,1.23565,2.20798
2,113,0.0153274,0.000994595,1.23423,2.20715
12,112,0.00734255,7.90E-05,1.09093,2.20678
15,133,0.000738644,4.65E-05,1.22274,2.20654
3,5,-0.0036468,7.38E-06,1.32995,2.20541
22,50,-0.688194,0.00265683,1.19286,2.2037
4,5,0.00452499,1.11E-05,1.3248,2.20242
15,134,0.000908929,4.85E-05,1.22622,2.20075
18,52,-0.929242,0.00150403,1.03199,2.19985
13,114,-0.0168659,3.37E-05,1.10444,2.19963
0,3,3.45E-06,1.62E-06,1.3109,2.1984
18,80,-0.193275,0.0026254,1.15274,2.19733
6,31,0.00845083,0.00122005,1.34317,2.19595
17,39,0.321027,0.00119671,1.04111,2.19594
12,66,-0.408339,0.00358399,1.09822,2.19374
19,121,0.0027038,8.89E-05,1.20071,2.19366
8,38,-0.016778,0.0115498,1.08241,2.19152
10,14,0.026907,0.000103284,1.26347,2.19026
4,38,-0.0212211,0.0226631,0.723579,2.18977
12,86,0.724885,0.000224808,1.20976,2.18935
19,122,-0.00717477,8.61E-05,1.20407,2.18932
1,4,-0.0125803,2.71E-06,1.31734,2.18908
17,17,0.141985,0.000136195,1.26568,2.18882
18,19,-0.177952,5.21E-05,1.29132,2.18844
1,18,-0.146033,8.37E-05,1.30338,2.18455
8,69,0.00420066,0.000303644,1.12773,2.18399
14,78,-0.118954,0.00965382,1.17848,2.18298
5,3,-0.00083792,2.56E-05,1.29981,2.18196
13,25,-0.364343,0.000138613,1.18772,2.18181
6,16,0.643102,0.000152447,1.27747,2.18079
0,116,0.0090439,0.000230957,1.19592,2.17963
14,122,-0.00170382,2.39E-05,1.16394,2.1795
2,114,-0.00915268,0.000882699,1.22735,2.17906
14,79,-0.122089,0.00612726,1.18118,2.1781
11,57,-0.0890766,0.00189399,1.07527,2.17807
2,6,-0.000558145,3.56E-06,1.31392,2.17687
0,93,-1.40173,0.0104138,1.04635,2.17531
10,30,-0.243272,0.00279041,1.262,2.17502
18,100,-0.416305,0.00628806,1.06514,2.17365
2,5,-0.00122901,3.21E-06,1.30691,2.17151
5,13,-0.00435876,5.40E-05,1.30156,2.16684
9,91,-1.07644,0.00368685,0.953997,2.16647
1,117,-0.0162548,0.000407078,1.20919,2.1655
19,124,0.000506499,8.49E-05,1.19885,2.16225
22,114,-0.0127378,0.000136419,1.15583,2.162
11,20,1.3134,0.000909644,1.18353,2.1616
15,46,0.188847,0.000383011,1.38422,2.1616
11,66,0.0541726,0.00113647,1.07555,2.15897
6,19,0.71365,7.56E-05,1.26306,2.15842
2,116,-0.0151295,0.000726554,1.22407,2.15723
19,125,-0.00973585,6.65E-05,1.19726,2.15717
15,22,0.453678,7.15E-05,1.2171,2.15553
0,117,-0.0136606,0.000211899,1.18639,2.1555
20,114,0.0068114,7.99E-05,1.15064,2.15528
2,115,0.00533492,0.000810827,1.21821,2.15519
21,84,0.583046,0.0032393,1.06741,2.15515
6,87,0.544164,0.00044299,1.20019,2.15464
3,22,0.328645,7.77E-05,1.27356,2.15368
16,15,0.00893858,3.36E-05,1.22912,2.15321
19,123,-0.00597235,7.86E-05,1.18876,2.15319
3,105,-0.00498075,0.00361902,1.15974,2.15187
12,15,0.746518,0.000108088,1.22768,2.15144
1,49,1.18845,0.019666,1.04448,2.15035
7,12,-0.0229937,6.42E-06,1.27363,2.14937
21,75,-0.0950647,0.00422386,1.12304,2.14757
4,103,-0.056055,0.00419295,1.17469,2.14746
17,81,-0.268205,0.00431887,1.16278,2.14696
11,103,-0.0188202,0.000265778,1.1005,2.14652
12,113,0.0106724,5.62E-05,1.07033,2.14624
20,115,-0.00647371,7.31E-05,1.15445,2.14605
15,95,0.0719538,0.000624367,1.14672,2.14465
13,115,0.0113095,2.56E-05,1.08853,2.14464
9,20,0.972562,6.43E-05,1.22279,2.14367
3,4,-0.00113353,5.80E-06,1.29848,2.14288
20,102,0.166875,0.000606621,1.10465,2.1424
21,113,0.0197809,8.58E-05,1.13821,2.14058
13,78,0.528672,0.00838762,1.09413,2.13941
4,101,-0.030049,0.00640609,1.14271,2.13747
2,4,0.00413654,4.05E-06,1.29199,2.13709
4,4,0.00442299,1.25E-05,1.28942,2.13672
19,126,-0.00324188,6.82E-05,1.19027,2.13577
21,38,-0.842351,0.0129077,0.921946,2.13558
14,123,-0.0022714,2.24E-05,1.14871,2.13548
14,84,0.977895,0.00190169,1.21761,2.13496
21,93,-0.319328,0.0117834,0.90819,2.13128
12,77,-0.234503,0.00331558,1.11293,2.13052
22,61,-0.12969,0.00237503,0.881556,2.129
1,3,0.00593329,2.36E-06,1.28913,2.12593
0,71,-0.132766,0.000370378,1.13389,2.12535
1,118,0.00945332,0.000363851,1.1976,2.1243
4,3,-0.0073217,2.00E-05,1.28297,2.12425
15,135,6.42838,3.35E-05,1.18686,2.12424
0,2,0.00022256,3.31E-06,1.26593,2.12408
20,80,-1.26364,0.00404767,0.96968,2.12405
18,90,-0.000690847,0.015584,0.95252,2.1237
13,116,-0.00735466,2.30E-05,1.08542,2.12345
10,12,-0.0336741,5.70E-06,1.22424,2.1209
7,0,9.65975,0.00013099,1.22096,2.12044
2,117,0.00441645,0.000661449,1.21182,2.12008
19,127,-0.00183097,6.43E-05,1.18378,2.11912
10,72,-0.465949,0.00219927,1.16797,2.11862
14,76,1.46942,0.0076306,1.12243,2.11802
5,2,0.000790074,3.43E-05,1.26529,2.1161
1,80,0.0658888,0.00088749,1.21794,2.11476
13,90,0.445212,0.00525287,1.23535,2.11233
16,86,-0.518433,0.00468505,1.21122,2.11229
2,22,-0.355064,8.60E-05,1.32007,2.11198
21,83,-0.586783,0.00499381,1.07059,2.1119
20,61,-1.36989,0.00105472,1.01977,2.11186
6,85,-0.383184,0.00127848,1.07999,2.1107
3,111,-0.0101039,0.00194267,1.19351,2.10953
1,119,0.00137562,0.000328251,1.19611,2.10824
17,33,-0.128788,0.00178121,1.09742,2.10821
20,116,0.00524556,6.37E-05,1.14239,2.10708
2,118,-0.002737,0.000582899,1.21184,2.10624
0,42,0.0686136,0.0093911,1.02821,2.10622
0,118,-0.00451927,0.000199426,1.16937,2.10568
22,116,-0.00170692,0.000110684,1.14835,2.1049
22,115,0.00604651,0.000117834,1.13649,2.10066
5,84,-0.0992471,0.000581256,1.20454,2.1002
14,124,-0.00857495,2.33E-05,1.13522,2.10005
18,77,-0.804697,0.00160934,1.01697,2.09745
21,114,-0.00844556,7.02E-05,1.1218,2.0972
7,24,-0.255231,0.00046178,1.17325,2.09425
3,110,0.0105582,0.00218243,1.17949,2.09368
12,114,0.00176347,4.52E-05,1.05411,2.09189
10,55,-0.00473242,0.0114548,0.818645,2.09008
13,117,-0.00098829,1.96E-05,1.07266,2.09008
3,106,0.0183764,0.00342406,1.14055,2.08959
3,112,-0.00343976,0.00175493,1.19079,2.08838
0,75,-1.59545,0.00178711,1.12934,2.08807
18,30,-0.204557,0.00506932,1.13433,2.08779
2,15,-0.0723965,0.000146826,1.24557,2.08775
2,3,0.00822316,4.53E-06,1.27378,2.08767
19,135,5.56244,4.97E-05,1.18927,2.0875
12,73,-0.0995019,0.0160706,1.07686,2.0873
3,108,-0.00514056,0.002713,1.15994,2.08715
7,88,-0.271698,0.000648701,1.07698,2.08682
3,109,0.0100537,0.00237933,1.16607,2.08615
18,28,-0.0378802,0.00190808,1.20115,2.08585
14,22,-0.0432686,0.000175453,1.14379,2.08584
17,45,0.0403755,0.000574432,1.08755,2.08524
3,3,0.000842996,1.10E-05,1.2729,2.08368
3,107,-0.00393193,0.00308695,1.14894,2.08291
19,128,2.65E-05,5.02E-05,1.16632,2.08221
18,55,-0.901947,0.00126808,0.939755,2.08216
1,120,-0.00270257,0.000278247,1.18561,2.08129
8,96,0.0252057,0.000674897,1.18495,2.0802
2,119,0.00672223,0.00051862,1.20225,2.07993
16,27,-0.710201,0.00113019,1.1857,2.0794
14,125,0.00825543,2.18E-05,1.12869,2.07803
3,113,0.00686496,0.00152666,1.19003,2.07756
8,41,-1.32276,0.0115332,1.07176,2.07688
2,120,-0.000880003,0.000454105,1.20295,2.07638
14,126,-0.00467361,2.15E-05,1.12852,2.07515
10,19,0.3801,0.000104995,1.17267,2.07268
8,12,-0.0310649,2.97E-06,1.2297,2.07247
